,price,weather_TAVG,weather_TMAX,weather_TMIN,weather_PRCP,weather_SNOW,weather_AWND,storage,HDD,CDD,price_sma5,price_sma20,price_rs,storage_change
2024-05-05,2.8493330437918187,52.45063929811257,56.611023202545425,50.17532642695977,0.4707455936531734,0.0,0.6023290952635784,735.33823324528,12.54936070188743,0.0,2.962904550283419,3.0768378253990973,0.9629706596249024,103.34795549755574
2024-05-06,2.765843520202175,45.79085945425899,48.056981834045814,41.87279425825504,0.0,0.0,2.7728935177115783,735.33823324528,19.209140545741008,0.0,2.9173786938399857,3.0522534630081033,0.9558114125177554,103.34795549755574
2024-05-07,2.773856833698585,51.995089402667,57.55217439771384,44.82155011111113,0.0,0.0,2.5230684063239956,735.33823324528,13.004910597333001,0.0,2.8643446332817435,3.032496595428723,0.9445499914491391,0.0
2024-05-08,2.8143664678425715,50.657219473309375,57.60273394845015,47.48685871302755,0.0,0.0,0.9847355286701786,735.33823324528,14.342780526690625,0.0,2.834822295483099,3.0105581812825633,0.9416268096421252,0.0
2024-05-09,2.820850204058232,49.62928129566974,52.93491376643092,47.332559512272795,0.0,0.0,3.45691763472695,729.003500656054,15.370718704330258,0.0,2.8048500139186765,2.989811200881434,0.9381361649497371,-6.3347325892259505
2024-05-10,2.8101129464592,48.66487704082029,51.47878054581472,45.645479079598466,0.0,0.0,7.765371944492003,729.003500656054,16.335122959179706,0.0,2.7970059944521526,2.968514691019076,0.9422240701432927,-6.3347325892259505
2024-05-11,2.788248364068105,52.58108276368533,58.21155385893711,46.714000954827405,0.0,0.0,8.05991452117549,729.003500656054,12.41891723631467,0.0,2.801486963225339,2.9505891146285905,0.9494669892652878,-6.3347325892259505
2024-05-12,2.6957386839903212,43.60471874643955,48.82926732005521,35.66277288016204,0.0,0.0,3.239295993108228,729.003500656054,21.395281253560448,0.0,2.785863333283686,2.9298611204405782,0.950851667967375,-6.3347325892259505
2024-05-13,2.6487496708309015,43.258937541127864,46.0467713495386,40.427888612885866,0.0,0.0,4.7875066509694735,729.003500656054,21.741062458872136,0.0,2.752739973881352,2.906640825858252,0.9470519884645682,-6.3347325892259505
2024-05-14,2.617312983917577,42.6541173945296,48.130364098952384,39.95001416450221,0.0,0.0,1.0066762527780126,729.003500656054,22.3458826054704,0.0,2.7120325298532206,2.8854915956953135,0.9398857837254263,0.0
2024-05-15,2.676941956834974,47.02230562164396,52.862329548291434,43.43599190630712,0.0,0.0,4.046952566858424,729.003500656054,17.97769437835604,0.0,2.6853983319283756,2.866386638155995,0.9368583763898464,0.0
2024-05-16,2.6937606935533442,39.98055030320327,43.17563741588251,37.158484588833986,0.0,0.0,3.5094396913341885,1035.2285857766929,25.019449696796727,0.0,2.6665007978254236,2.8501144515551378,0.9355767437235627,306.2250851206388
2024-05-17,2.5841799235758423,46.54893495220048,52.553657955317874,39.41354975628165,0.0,0.0,8.839616993483695,1035.2285857766929,18.451065047799517,0.0,2.644189045742528,2.8294282257375722,0.9345312320312502,306.2250851206388
2024-05-18,2.5998266010837923,42.29384541699044,48.72919613336075,35.65849945965806,0.0,0.0,4.731866911498393,1035.2285857766929,22.706154583009557,0.0,2.634404431793106,2.81151937166488,0.9370038344189346,306.2250851206388
2024-05-19,2.5729233036030754,39.60619497798508,42.836989320696844,32.698660803166966,0.0,0.0,0.7621284803130557,1035.2285857766929,25.393805022014917,0.0,2.625526495730206,2.786898436197411,0.9420962248314333,306.2250851206388
2024-05-20,2.52850962292898,39.23323938121532,42.68947831708419,34.542430047272155,0.3528500746374013,0.0,3.9851145260794816,1035.2285857766929,25.76676061878468,0.0,2.5958400289490067,2.7602872264032383,0.9404238820216863,306.2250851206388
2024-05-21,2.5614118396036947,39.739069545490054,46.265215177113454,31.944282332009237,0.0,0.0,3.785123899121061,1035.2285857766929,25.260930454509946,0.0,2.569370258159077,2.738684178262456,0.9381769093905529,0.0
2024-05-22,2.619473450297714,37.34135192312696,39.89123045383925,30.604283884453146,0.0,0.0,5.1825455507014775,1035.2285857766929,27.658648076873042,0.0,2.5764289635034516,2.717706493952852,0.9480158984188484,0.0
2024-05-23,2.671551896788948,43.018792099719356,47.527655062950444,35.328415132925514,0.0,0.0,5.293789062006243,1084.1189140386234,21.981207900280644,0.0,2.5907740226444824,2.7031851809505096,0.9584152950015431,48.89032826193056
2024-05-24,2.617400484739852,43.71563704120048,50.57098097021235,40.73596194390155,0.01696864716521976,0.0,2.084150641905171,1084.1189140386234,21.28436295879952,0.0,2.599669458871838,2.685519624593485,0.9680321957302238,48.89032826193056
2024-05-25,2.5950493815330415,43.727169084354415,47.65684497202603,37.183569071579505,0.0,0.0,0.4962226804343203,1084.1189140386234,21.272830915645585,0.0,2.61297741059265,2.672805441480546,0.9776160172531093,48.89032826193056
2024-05-26,2.6111268267615175,38.669697727114716,41.403670263090184,31.499189577543945,0.0,0.0,3.8265660783496998,1084.1189140386234,26.330302272885284,0.0,2.622920408024215,2.6650696068085136,0.9841845786404156,48.89032826193056
2024-05-27,2.6658611737331213,41.17814979284388,45.48718714903517,37.50449382331443,0.15796396498710055,0.0,1.0527386719534892,1084.1189140386234,23.821850207156118,0.0,2.6321979527112958,2.65966982381024,0.9896709468021154,48.89032826193056
2024-05-28,2.6333123588066663,39.982473343391234,44.8131245195695,37.45647382965488,0.37802049256602976,0.0,5.645309409402079,1084.1189140386234,25.017526656608766,0.0,2.6245500451148396,2.6506171183584453,0.9901656587580823,0.0
2024-05-29,2.6183744595510996,41.76132892823202,45.05046195308854,37.109402356520846,0.0,0.0,1.6873208411113882,1084.1189140386234,23.238671071767982,0.0,2.6247448400770894,2.6404933311330883,0.9940357770003377,0.0
2024-05-30,2.5481960004550004,40.74865653516714,42.80529548291568,33.91992374368618,0.0,0.0,1.8830670653963522,1244.8715618856459,24.251343464832857,0.0,2.615374163861481,2.6273974838328784,0.9954238671364419,160.75264784702244
2024-05-31,2.472625242354422,39.419785799031104,43.606583625950094,34.425517096449425,0.03686715897362733,0.0,5.32586610340076,1244.8715618856459,25.580214200968896,0.0,2.587673846980062,2.611616327747194,0.9908323131109443,160.75264784702244
2024-06-01,2.5175784310423364,33.316414071075016,36.09439698320107,26.12552854808323,0.0,0.0,0.7305511410241997,1244.8715618856459,31.683585928924984,0.0,2.558017298441905,2.602708315099795,0.9828290337420402,160.75264784702244
2024-06-02,2.595154472100848,38.141892516529055,41.10887777490189,30.704002118483597,0.0,0.0,2.5434763235787132,1244.8715618856459,26.858107483470945,0.0,2.5503857211007412,2.6000285551632922,0.9809068119794426,160.75264784702244
2024-06-03,2.5870355041502906,38.73221989973017,45.43175901205776,33.54605004317652,0.0,0.0,5.095953621227096,1244.8715618856459,26.26778010026983,0.0,2.5441179300205796,2.598514681174928,0.9790662136533504,160.75264784702244
2024-06-04,2.6434491173680748,36.08106960110316,40.716589413326936,34.02666692177394,0.0,0.0,5.3191878488506035,1244.8715618856459,28.91893039889684,0.0,2.5631685534031945,2.596840039201583,0.9870336696561637,0.0
2024-06-05,2.661348918215195,37.13156619260094,40.64632341357874,30.56696057292984,0.0,0.0,4.0039276380711595,1244.8715618856459,27.868433807399057,0.0,2.6009132885753488,2.5952194504346755,1.002193971742821,0.0
2024-06-06,2.6188433722831497,33.82309777120058,37.5006234006664,27.772189085430547,0.0,0.0,5.55320971218909,1414.6048416407868,31.17690222879942,0.0,2.6211662768235113,2.596952622870041,1.0093238720414972,169.73327975514098
2024-06-07,2.6367287479579167,36.54717652408209,42.429947615047546,33.46017935560449,0.0,0.0,3.4141795640482537,1414.6048416407868,28.45282347591791,0.0,2.6294811319949254,2.5987977302137475,1.0118067679621432,169.73327975514098
2024-06-08,2.7252125812901373,38.825920019956115,46.364176576449026,31.79102298180125,0.0,0.0,4.579909329698424,1414.6048416407868,26.174079980043885,0.0,2.657116547422895,2.6064121940981004,1.019453697093502,169.73327975514098
2024-06-09,2.719264658287802,43.381474302199884,51.36004129542046,39.72647144581998,0.0,0.0,2.198422075983017,1414.6048416407868,21.618525697800116,0.0,2.6722796556068404,2.6159499458660416,1.021533175674793,169.73327975514098
2024-06-10,2.809344916980905,33.890367664384364,38.78049478889335,27.09029679638595,0.0,0.0,2.0531090301710138,1414.6048416407868,31.109632335615636,0.0,2.7018788553599817,2.628346599734902,1.0279766205996181,169.73327975514098
2024-06-11,2.6483618500797825,36.67904585941727,42.1408926629849,31.982361851377895,0.0,0.0,7.5960461903082095,1414.6048416407868,28.320954140582728,0.0,2.7077825509193088,2.6297910197240055,1.0296569311440908,0.0
2024-06-12,2.6938776396865585,33.697358680922875,35.89515788306744,27.89384095902259,0.0,0.0,7.308049058496619,1414.6048416407868,31.302641319077125,0.0,2.7192123292650368,2.630907306868886,1.0335644749496116,0.0
2024-06-13,2.695302103125111,36.14324000899875,44.05150990706856,33.92818703786094,0.0,0.0,2.1431655890196413,1491.2416212552712,28.856759991001248,0.0,2.7132302336320318,2.634802387788149,1.0297661206803905,76.63677961448434
2024-06-14,2.6735633014414213,35.59733745793701,43.54597257401346,32.83603238066799,1.0940676099743438,0.0,0.8486993005968073,1491.2416212552712,29.40266254206299,0.0,2.7040899622627554,2.6387280837835676,1.0247702212595804,76.63677961448434
2024-06-15,2.6752705873778138,38.623272608066756,42.05779913423187,35.17141214053954,0.0,0.0,4.077433573441915,1491.2416212552712,26.376727391933244,0.0,2.6772750963421372,2.6419352718143827,1.013376491432163,76.63677961448434
2024-06-16,2.552218091846022,38.911526991431614,44.97668563487783,32.485802955158825,0.0,0.0,3.8427447241815926,1491.2416212552712,26.088473008568386,0.0,2.6580463446953853,2.636253117720028,1.008266742987944,76.63677961448434
2024-06-17,2.535239417920034,36.35074448911936,42.77578664291592,31.756135987490175,0.0,0.0,2.4096441737107765,1491.2416212552712,28.649255510880643,0.0,2.6263187003420803,2.631349470675696,0.9980881405568969,76.63677961448434
2024-06-18,2.552867811555001,35.400522732349515,41.58409852181954,30.179801275278383,0.0,0.0,4.186241769964361,1491.2416212552712,29.599477267650485,0.0,2.597831842028058,2.628074138275891,0.9884926015566392,0.0
2024-06-19,2.637743093583754,39.1937347449892,44.5324160648413,35.25834878776445,0.0,0.0,2.799980899822916,1491.2416212552712,25.8062652550108,0.0,2.590667800456525,2.6325514929323286,0.9840900766468387,0.0
2024-06-20,2.6028485198315976,36.07268925210431,41.01192050443793,31.506104965994318,0.0,0.0,1.1364710538450007,1720.0103076786493,28.92731074789569,0.0,2.5761833869472817,2.6390626568061877,0.9761736350985304,228.76868642337809
2024-06-21,2.5505405430022687,39.99030797231719,44.590596562244585,34.190227560172154,0.47999171082588926,0.0,4.642677937223069,1720.0103076786493,25.00969202768281,0.0,2.575847877178531,2.640710762404184,0.9754373382541146,228.76868642337809
2024-06-22,2.5166367597314587,30.455267058383328,35.8980424344703,27.350473462459824,0.0,0.0,2.4675889451704056,1720.0103076786493,34.54473294161667,0.0,2.572127345540816,2.6367848767857147,0.9754786475703253,228.76868642337809
2024-06-23,2.5677625261378454,40.628391639253394,46.82048297497352,36.11121122349354,0.019866779781890886,0.0,5.107223759602226,1720.0103076786493,24.371608360746606,0.0,2.575106288457385,2.6358212278850925,0.9769654562360348,228.76868642337809
2024-06-24,2.583689232061689,33.36316954246224,39.97929640325806,27.299295455944062,0.0,0.0,8.41384899639509,1720.0103076786493,31.636830457537762,0.0,2.564295516152972,2.632833233619773,0.9739680749271873,228.76868642337809
2024-06-25,2.5481052591799287,31.89980585298606,37.79982176930145,24.808415905758114,0.0,2.1372659018354856,3.4882242487192667,1720.0103076786493,33.10019414701394,0.0,2.553346864022638,2.62717105066801,0.9718997411201679,0.0
2024-06-26,2.5751029445109923,34.9761891125556,38.084560883537954,30.475858597955632,0.0,0.0,4.935148055235908,1720.0103076786493,30.023810887444398,0.0,2.558259344324383,2.624984029279402,0.9745809177462553,0.0
2024-06-27,2.577129236816137,31.579595790175034,38.63572193084647,25.14455076598485,0.0,0.0,7.599471039089938,1819.2917026182683,33.420404209824966,0.0,2.5703578397413187,2.6220040537223133,0.9803027711159809,99.28139493961908
2024-06-28,2.631449575592373,36.74659578846774,40.66663471041545,34.30318313704824,0.0,0.0,4.21829477961913,1819.2917026182683,28.253404211532263,0.0,2.583095249632224,2.617315903437425,0.986925287176738,99.28139493961908
2024-06-29,2.585528029303994,33.629749406013566,37.30567206245597,28.367314836035938,0.24699833669162852,0.0,3.220260301644938,1819.2917026182683,31.370250593986434,0.0,2.5834630090806847,2.6106290719882344,0.9895940548586398,99.28139493961908
2024-06-30,2.5620699398523903,35.866485883346776,39.56708324360269,31.83188862862513,0.0,0.0,5.417573199061594,1819.2917026182683,29.133514116653224,0.0,2.5862559452151777,2.5982653231318085,0.9953779247216542,99.28139493961908
2024-07-01,2.5347450900087227,32.06798386748514,37.09329223751312,27.38540482677422,0.05383161420926745,0.0,5.788772206247862,1819.2917026182683,32.93201613251486,0.0,2.5781843743147235,2.5925844851282553,0.9944456541739971,99.28139493961908
2024-07-02,2.443135832465058,34.33711179354139,40.567091854799564,31.38930751565262,0.0,0.0,4.399665137962027,1819.2917026182683,30.66288820645861,0.0,2.5513856934445074,2.5800473947671803,0.9888910175135526,0.0
2024-07-03,2.457104688433195,35.30847627627542,41.89847274640082,32.38676544152581,0.0,0.0,5.619958025288888,1819.2917026182683,29.69152372372458,0.0,2.516516716012672,2.568137524032585,0.9798995156852597,0.0
2024-07-04,2.4689696441082507,34.47462425681364,40.7232530145337,29.545341409244635,0.0,0.0,2.738197371984524,2128.576850246501,30.52537574318636,0.0,2.4932050389735236,2.5579078411659264,0.9747047953991531,309.28514762823283
2024-07-05,2.4654780908510605,39.84550952453864,42.11865064256343,34.010281124213236,0.0,0.0,3.0836122708005433,2128.576850246501,25.15449047546136,0.0,2.4738866691732575,2.5474182163395884,0.9711348742445639,309.28514762823283
2024-07-06,2.447604502192814,36.86788157839408,41.00660293858447,29.746897236131336,0.0,0.0,1.5034230834611992,2128.576850246501,28.132118421605917,0.0,2.4564585516100754,2.542187536856928,0.966277474024263,309.28514762823283
2024-07-07,2.358883897014051,35.77002990760745,41.98428013466477,28.227521525012627,0.6105351461629619,0.0,2.295101498272963,2128.576850246501,29.22997009239255,0.0,2.4396081645198744,2.5333697608116292,0.9629893757547197,309.28514762823283
2024-07-08,2.3298468169923923,29.646790543928077,34.99386112779879,23.29482215773169,0.0,0.0,4.179126484808714,2128.576850246501,35.35320945607192,0.0,2.4141565902317135,2.522218711083499,0.9571559276850484,309.28514762823283
2024-07-09,2.305485585345048,36.41704730477748,44.08737959933511,32.38458975177871,0.0,0.0,2.9619221312575053,2128.576850246501,28.582952695222517,0.0,2.381459778479073,2.5056058356715636,0.9504526787792956,0.0
2024-07-10,2.2535505885360134,39.06578406278269,45.05433226859658,34.59901850907856,0.0,0.0,7.66749720305567,2128.576850246501,25.93421593721731,0.0,2.3390742780160636,2.4881409391067844,0.9400891409534726,0.0
2024-07-11,2.2400750851803153,33.371067708811644,40.92862422641205,27.68392718286499,0.14197781482842448,0.0,2.008355674743275,2292.612510173479,31.628932291188356,0.0,2.297568394613564,2.4726176662156867,0.9292048770847644,164.03565992697804
2024-07-12,2.2605197759334494,34.93825022287953,38.600281135047304,28.459278788203953,0.21063323274763343,0.0,4.21538948333779,2292.612510173479,30.06174977712047,0.0,2.2778955703974435,2.459811817025786,0.9260446488754975,164.03565992697804
2024-07-13,2.3698925693503443,26.557109828371466,33.18537948301949,21.640661553618386,0.0,0.0,4.780494364507732,2292.612510173479,38.442890171628534,0.0,2.285904720869034,2.4499183191864113,0.93305344221768,164.03565992697804
2024-07-14,2.376568877464517,32.00712012242731,34.82204849001683,25.967522890368123,0.0,0.0,8.593581343352405,2292.612510173479,32.99287987757269,0.0,2.3001213792929276,2.439562301456552,0.9428418277818236,164.03565992697804
2024-07-15,2.388223540252145,29.610171601485092,35.758987557875905,25.77939496025522,0.0,0.0,2.130575222229329,2292.612510173479,35.38982839851491,0.0,2.327055969636154,2.431568215510163,0.9570185836418817,164.03565992697804
2024-07-16,2.379958424650437,36.301533195138276,42.09212415285724,33.38789423085808,0.0,0.0,11.962720506907877,2292.612510173479,28.698466804861724,0.0,2.3550326375301784,2.421810989517135,0.9724262742732573,0.0
2024-07-17,2.2692305123882317,35.673895639554765,41.67688219039847,31.185795870482085,0.0,0.0,1.7284525393260468,2292.612510173479,29.326104360445235,0.0,2.356774784821135,2.4064160532957404,0.979371286022374,0.0
2024-07-18,2.272038040517017,35.95108419200446,42.987896940554315,33.66172671312576,0.0,0.0,6.929601102232015,2447.3862570744573,29.04891580799554,0.0,2.3372038790544694,2.3884454765419725,0.9785460467945488,154.77374690097804
2024-07-19,2.280050213769216,35.11007615897093,40.07942035115322,30.95194778970888,0.0,0.0,7.466611193488273,2447.3862570744573,29.889923841029074,0.0,2.317900146315409,2.373171585765234,0.9767098848724828,154.77374690097804
2024-07-20,2.432243101174071,39.63917477983419,45.760247023118474,35.40186680906961,0.0,0.0,8.797151057672412,2447.3862570744573,25.360825220165808,0.0,2.3267040584997947,2.3666802438313175,0.9831087509874984,154.77374690097804
2024-07-21,2.425099803942941,33.05255839123329,36.758352367847806,25.402368908284558,0.0,0.0,2.459267626133975,2447.3862570744573,31.94744160876671,0.0,2.335732334358295,2.3611979795280282,0.9892149470774901,154.77374690097804
2024-07-22,2.4475910051386958,36.70612181388685,41.58525519968978,32.79132008446757,0.0,0.0,1.9392586022402152,2447.3862570744573,28.293878186113147,0.0,2.371404432908388,2.3614207381617103,1.0042278339413795,154.77374690097804
2024-07-23,2.449906659612119,38.90346313684262,46.23873714359982,31.778802090095425,1.4081336004203815,0.0,2.123368449825527,2447.3862570744573,26.096536863157382,0.0,2.406978156727409,2.3610608367206565,1.0194477496270398,0.0
2024-07-24,2.384184338010685,36.7701361070809,42.90903445340524,32.322470148806474,0.0,0.0,5.713774350867671,2447.3862570744573,28.2298638929191,0.0,2.427804981575702,2.356821571415778,1.0301182792201293,0.0
2024-07-25,2.457152067537324,37.23810766206679,39.81605477724391,29.949059489814644,0.362262561740986,0.0,4.809581499692824,2596.74487407834,27.76189233793321,0.0,2.4327867748483527,2.3564052702500917,1.0324144176566683,149.35861700388296
2024-07-26,2.5066664101542675,35.245534334486,37.853453610717565,27.733497896073754,0.2765580539080782,0.0,4.516384947844884,2596.74487407834,29.754465665513997,0.0,2.4491000960906186,2.359358365648164,1.0380364982908397,149.35861700388296
2024-07-27,2.5585266876325887,36.93418450713083,41.73671353322413,34.74837291686323,0.0,0.0,0.9328172254304253,2596.74487407834,28.06581549286917,0.0,2.471287232589397,2.369340505179091,1.043027469959452,149.35861700388296
2024-07-28,2.5083618010006417,40.32043995566473,47.489697756660604,34.91607322375756,0.0,0.0,3.5285391671546407,2596.74487407834,24.67956004433527,0.0,2.4829782608671014,2.3782662543795032,1.044028714739056,149.35861700388296
2024-07-29,2.5969278203125454,32.34120390528182,37.566629770490415,25.031015641515893,0.0,0.0,1.601381115574548,2596.74487407834,32.65879609471818,0.0,2.525526957327473,2.3928383661278785,1.0554523836953988,149.35861700388296
2024-07-30,2.517215117200746,38.16754550119213,43.755520339346326,31.39744348710741,0.0,0.0,4.802631853106551,2596.74487407834,26.83245449880787,0.0,2.537539567260158,2.406021592561115,1.0546620093126629,0.0
2024-07-31,2.5568249034845003,37.13879738487875,42.91592117972215,32.74911400498858,0.0,0.0,9.550416651893423,2596.74487407834,27.86120261512125,0.0,2.547571265926204,2.421859083476324,1.0519073067907128,0.0
2024-08-01,2.692650601688836,38.93802770841455,41.901432582478535,33.20305319449992,0.07616639982475741,0.0,5.258154110890562,2721.9692175061004,26.061972291585448,0.0,2.574396048737454,2.4434656247640936,1.0535839025711693,125.22434342776023
2024-08-02,2.637616782836733,44.733613748013425,51.641610615322854,40.898466122205775,0.0,0.0,4.767107453381315,2721.9692175061004,20.266386251986575,0.0,2.6002470451046724,2.456851835438413,1.0583654283086514,125.22434342776023
2024-08-03,2.6080372797163047,38.34684532754227,43.339874695521935,32.779581335329006,0.0,0.0,1.1384957842221648,2721.9692175061004,26.65315467245773,0.0,2.602468936985424,2.468425255551002,1.0543033179282961,125.22434342776023
2024-08-04,2.6184147222773007,44.434980024412056,46.91179705446579,39.70795657581414,0.0,0.0,2.015442288707742,2721.9692175061004,20.565019975587944,0.0,2.622708858000735,2.47993481465226,1.0575716920077576,125.22434342776023
2024-08-05,2.5926045436860665,43.555282918335465,48.72699762508762,38.927262633312985,0.03970128792473698,0.0,5.157993334742199,2721.9692175061004,21.444717081664535,0.0,2.6298647860410482,2.490567120604042,1.0559300989259115,125.22434342776023
2024-08-06,2.5039630984778363,40.63883882835808,43.317155516602156,33.5982994437277,0.0,0.0,2.6838184642492466,2721.9692175061004,24.361161171641918,0.0,2.592127285398848,2.5023037499085214,1.0358963357240745,0.0
2024-08-07,2.5124752376219357,41.112466205283994,47.53085291595748,34.482726419483456,0.0,0.0,15.032471084802438,2721.9692175061004,23.887533794716006,0.0,2.5670989763558887,2.5143256097637674,1.0209890741227743,0.0
2024-08-08,2.453135375454107,41.703969274446095,46.194195880857556,34.07548540860008,0.0,0.0,3.566234271529884,2915.9618975417384,23.296030725553905,0.0,2.5361185955034493,2.5229798678480124,1.0052076228680507,193.99268003563793
2024-08-09,2.4859492819479554,39.000890411137,42.93850974974934,36.8204319784448,0.27992162560199607,0.0,2.4236146118418618,2915.9618975417384,25.999109588863,0.0,2.50962550743758,2.5256651768867067,0.9936493286616487,193.99268003563793
2024-08-10,2.435182188549665,43.67999596941423,46.533720918068916,39.48280122844592,0.0,0.0,8.013952896074775,2915.9618975417384,21.32000403058577,0.0,2.4781410364102996,2.5261692961170428,0.9809877114013826,193.99268003563793
2024-08-11,2.532576613506455,40.2912972932531,47.5190386753946,34.836268488706665,0.5620890254366165,0.0,2.739902741689921,2915.9618975417384,24.708702706746898,0.0,2.483863739416024,2.530418576535431,0.981601922483849,193.99268003563793
2024-08-12,2.4899797766220186,42.5732690804356,44.91474015669915,38.9533079054591,0.0,0.0,1.175142145544823,2915.9618975417384,22.4267309195644,0.0,2.47936464721604,2.5324222323859256,0.9790486813409875,193.99268003563793
2024-08-13,2.475054446305416,36.221446339571585,42.009647255238164,32.39235974437387,0.0,0.0,1.7344315753393795,2915.9618975417384,28.778553660428415,0.0,2.4837484613863023,2.5369657378006623,0.9790232577360328,0.0
2024-08-14,2.5282638400033335,40.5693178973053,46.69821372885175,36.79240774235204,0.0,0.0,1.7743027409641203,2915.9618975417384,24.430682102694703,0.0,2.4922113729973776,2.5405213264239626,0.9809842362179316,0.0
2024-08-15,2.4588103416730345,45.12073243968644,52.92507429334232,41.722007652234375,0.0,0.0,4.871274491210023,3079.4763352112764,19.879267560313558,0.0,2.4969370036220515,2.5381285229999007,0.9837709087603005,163.51443766953798
2024-08-16,2.4768562984050195,40.50764445032189,44.61041916537165,34.139235824786084,0.0,0.0,0.3062496210999246,3079.4763352112764,24.49235554967811,0.0,2.4857929406017645,2.5340450035385222,0.9809584822410893,163.51443766953798
2024-08-17,2.5596832243177032,45.2487543397374,51.14324428330066,42.01508271745574,0.0,0.0,0.845237228279522,3079.4763352112764,19.751245660262597,0.0,2.499733630140901,2.5366110747043757,0.9854619240090748,163.51443766953798
2024-08-18,2.467632590899767,43.10010846743916,46.49948589483709,40.270887196062,0.0,0.0,1.3036677915731667,3079.4763352112764,21.899891532560837,0.0,2.4982492590597714,2.5301463132337365,0.9873931977739271,163.51443766953798
2024-08-19,2.483108983067443,47.97319666709749,51.73828214119189,44.833908137201504,0.0,0.0,1.919548176036293,3079.4763352112764,17.02680333290251,0.0,2.4892182876725935,2.5284410065270717,0.9844873901533687,163.51443766953798
